#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 08 05 10 56 999 99.0 99.0  0.95  4.17  4.25 324 9999.0 999.0  14.8 999.0 99.0 99.00
2023 08 05 11 26 999 99.0 99.0  0.91  4.35  4.19 313 9999.0 999.0  15.0 999.0 99.0 99.00
2023 08 05 11 56 999 99.0 99.0  0.86  4.35  4.20 306 9999.0 999.0  15.6 999.0 99.0 99.00
2023 08 05 12 26 999 99.0 99.0  0.91  4.55  4.32 306 9999.0 999.0  15.6 999.0 99.0 99.00
2023 08 05 12 56 999 99.0 99.0  0.89 16.67  4.03 234 9999.0 999.0  15.6 999.0 99.0 99.00
2023 08 05 13 26 999 99.0 99.0  0.88  4.55  4.21 303 9999.0 999.0  15.4 999.0 99.0 99.00
2023 08 05 13 56 999 99.0 99.0  0.82  4.76  4.28 294 9999.0 999.0  15.5 999.0 99.0 99.00
2023 08 05 14 26 999 99.0 99.0  0.78  4.76  4.40 293 9999.0 999.0  15.6 999.0 99.0 99.00
2023 08 05 14 56 999 99.0 99.0  0.74 16.67  4.63 240 9999.0 999.0  15.7 999.0 99.0 99.00
2023 08 05 15 26 999 99.0 99.0  0.75 18.18  4.71 233 9999.0 999.0  15.8 999.0 99.0 99.00
2023 08 05 15 56 999 99.0 99.0  0.69  4.55  4.65 290 9999.0 999.0  15.8 999.0 99.0 99.00
2023 08 05 16 26 999 99.0 99.0  0.72 16.67  4.97 237 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 05 16 56 999 99.0 99.0  0.75 18.18  5.00 231 9999.0 999.0  16.0 999.0 99.0 99.00
2023 08 05 17 26 999 99.0 99.0  0.71 16.67  5.09 247 9999.0 999.0  16.0 999.0 99.0 99.00
2023 08 05 17 56 999 99.0 99.0  0.71 16.67  4.76 231 9999.0 999.0  16.0 999.0 99.0 99.00
2023 08 05 18 26 999 99.0 99.0  0.73 16.67  5.11 240 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 05 18 56 999 99.0 99.0  0.74 16.67  5.16 241 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 05 19 26 999 99.0 99.0  0.74 16.67  5.33 238 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 05 19 56 999 99.0 99.0  0.82 16.67  5.37 238 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 05 20 26 999 99.0 99.0  0.73 16.67  5.17 242 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 05 20 56 999 99.0 99.0  0.73 16.67  5.37 234 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 05 21 26 999 99.0 99.0  0.76 18.18  5.16 237 9999.0 999.0  15.8 999.0 99.0 99.00
2023 08 05 21 56 999 99.0 99.0  0.76 16.67  5.16 234 9999.0 999.0  15.6 999.0 99.0 99.00
2023 08 05 22 26 999 99.0 99.0  0.78 16.67  4.96 235 9999.0 999.0  15.3 999.0 99.0 99.00
2023 08 05 22 56 999 99.0 99.0  0.78 18.18  4.94 233 9999.0 999.0  14.3 999.0 99.0 99.00
2023 08 05 23 26 999 99.0 99.0  0.79 18.18  4.38 233 9999.0 999.0  13.6 999.0 99.0 99.00
2023 08 05 23 56 999 99.0 99.0  0.84 16.67  4.12 234 9999.0 999.0  13.0 999.0 99.0 99.00
2023 08 06 00 26 999 99.0 99.0  0.83  5.00  4.28 306 9999.0 999.0  12.9 999.0 99.0 99.00
2023 08 06 00 56 999 99.0 99.0  0.86 16.67  4.48 230 9999.0 999.0  12.8 999.0 99.0 99.00
2023 08 06 01 26 999 99.0 99.0  0.89 16.67  4.34 241 9999.0 999.0  12.7 999.0 99.0 99.00
2023 08 06 01 56 999 99.0 99.0  0.84 16.67  4.20 224 9999.0 999.0  14.1 999.0 99.0 99.00
2023 08 06 02 26 999 99.0 99.0  0.91  3.85  4.28 287 9999.0 999.0  14.7 999.0 99.0 99.00
2023 08 06 02 56 999 99.0 99.0  0.93 12.50  4.46 237 9999.0 999.0  14.5 999.0 99.0 99.00
2023 08 06 03 26 999 99.0 99.0  0.98 16.67  4.63 233 9999.0 999.0  13.9 999.0 99.0 99.00
2023 08 06 03 56 999 99.0 99.0  0.96 16.67  4.83 241 9999.0 999.0  13.2 999.0 99.0 99.00
2023 08 06 04 26 999 99.0 99.0  0.87  5.26  4.50 304 9999.0 999.0  13.0 999.0 99.0 99.00
2023 08 06 04 56 999 99.0 99.0  0.88  4.17  4.67 306 9999.0 999.0  12.9 999.0 99.0 99.00
2023 08 06 05 26 999 99.0 99.0  0.90 18.18  4.82 241 9999.0 999.0  13.2 999.0 99.0 99.00
2023 08 06 05 56 999 99.0 99.0  0.82 16.67  4.77 238 9999.0 999.0  13.6 999.0 99.0 99.00
2023 08 06 06 26 999 99.0 99.0  0.81 16.67  4.73 228 9999.0 999.0  14.0 999.0 99.0 99.00
2023 08 06 06 56 999 99.0 99.0  0.77  7.14  4.67 245 9999.0 999.0  13.9 999.0 99.0 99.00
2023 08 06 07 26 999 99.0 99.0  0.83 16.67  4.87 238 9999.0 999.0  14.0 999.0 99.0 99.00
2023 08 06 07 56 999 99.0 99.0  0.84 16.67  5.06 237 9999.0 999.0  14.0 999.0 99.0 99.00
2023 08 06 08 26 999 99.0 99.0  0.85 16.67  5.07 233 9999.0 999.0  14.2 999.0 99.0 99.00
2023 08 06 08 56 999 99.0 99.0  0.76  5.00  4.85 301 9999.0 999.0  13.9 999.0 99.0 99.00
2023 08 06 09 26 999 99.0 99.0  0.81  7.14  5.07 238 9999.0 999.0  13.7 999.0 99.0 99.00
2023 08 06 09 56 999 99.0 99.0  0.87  7.14  5.26 237 9999.0 999.0  13.4 999.0 99.0 99.00
2023 08 06 10 26 999 99.0 99.0  0.82 16.67  5.07 230 9999.0 999.0  13.8 999.0 99.0 99.00
2023 08 06 10 56 999 99.0 99.0  0.86 16.67  5.37 235 9999.0 999.0  13.7 999.0 99.0 99.00
2023 08 06 11 26 999 99.0 99.0  0.89 16.67  5.20 228 9999.0 999.0  13.3 999.0 99.0 99.00
2023 08 06 11 56 999 99.0 99.0  0.95 16.67  5.35 226 9999.0 999.0  13.4 999.0 99.0 99.00
2023 08 06 12 26 999 99.0 99.0  0.92  6.67  4.96 249 9999.0 999.0  13.7 999.0 99.0 99.00
2023 08 06 12 56 999 99.0 99.0  0.93 16.67  4.84 235 9999.0 999.0  13.3 999.0 99.0 99.00
2023 08 06 13 26 999 99.0 99.0  0.93  6.67  4.84 248 9999.0 999.0  13.1 999.0 99.0 99.00
2023 08 06 13 56 999 99.0 99.0  0.93  6.67  4.94 251 9999.0 999.0  12.8 999.0 99.0 99.00
2023 08 06 14 26 999 99.0 99.0  0.97  6.67  4.96 248 9999.0 999.0  12.1 999.0 99.0 99.00
2023 08 06 14 56 999 99.0 99.0  0.94 16.67  4.70 231 9999.0 999.0  12.2 999.0 99.0 99.00
2023 08 06 15 26 999 99.0 99.0  0.96  5.88  4.72 244 9999.0 999.0  13.3 999.0 99.0 99.00
2023 08 06 15 56 999 99.0 99.0  0.91  5.00  4.68 296 9999.0 999.0  13.6 999.0 99.0 99.00
2023 08 06 16 26 999 99.0 99.0  0.89  6.25  4.67 248 9999.0 999.0  13.6 999.0 99.0 99.00
2023 08 06 16 56 999 99.0 99.0  0.95 16.67  5.16 238 9999.0 999.0  13.4 999.0 99.0 99.00
2023 08 06 17 26 999 99.0 99.0  0.84  6.67  4.80 247 9999.0 999.0  13.7 999.0 99.0 99.00
2023 08 06 17 56 999 99.0 99.0  0.82 16.67  5.19 234 9999.0 999.0  13.9 999.0 99.0 99.00
2023 08 06 18 26 999 99.0 99.0  0.80 16.67  5.11 238 9999.0 999.0  13.1 999.0 99.0 99.00
2023 08 06 18 56 999 99.0 99.0  0.81 15.38  5.22 228 9999.0 999.0  13.3 999.0 99.0 99.00
2023 08 06 19 26 999 99.0 99.0  0.78 16.67  5.53 234 9999.0 999.0  13.4 999.0 99.0 99.00
2023 08 06 19 56 999 99.0 99.0  0.73 16.67  6.00 238 9999.0 999.0  15.1 999.0 99.0 99.00
2023 08 06 20 26 999 99.0 99.0  0.69 16.67  5.76 228 9999.0 999.0  16.5 999.0 99.0 99.00
2023 08 06 20 56 999 99.0 99.0  0.70 16.67  5.81 240 9999.0 999.0  16.4 999.0 99.0 99.00
2023 08 06 21 26 999 99.0 99.0  0.78 16.67  5.89 238 9999.0 999.0  17.3 999.0 99.0 99.00
2023 08 06 21 56 999 99.0 99.0  0.72 16.67  5.82 230 9999.0 999.0  17.1 999.0 99.0 99.00
2023 08 06 22 26 999 99.0 99.0  0.75 15.38  5.86 234 9999.0 999.0  17.2 999.0 99.0 99.00
2023 08 06 22 56 999 99.0 99.0  0.77 10.53  5.89 249 9999.0 999.0  17.3 999.0 99.0 99.00
2023 08 06 23 26 999 99.0 99.0  0.79 10.53  6.11 248 9999.0 999.0  17.1 999.0 99.0 99.00
2023 08 06 23 56 999 99.0 99.0  0.78 16.67  6.54 230 9999.0 999.0  17.1 999.0 99.0 99.00
2023 08 07 00 26 999 99.0 99.0  0.83 10.53  6.53 247 9999.0 999.0  17.1 999.0 99.0 99.00
2023 08 07 00 56 999 99.0 99.0  0.95 10.53  7.03 254 9999.0 999.0  16.0 999.0 99.0 99.00
2023 08 07 01 26 999 99.0 99.0  1.00  9.88  7.02 248 9999.0 999.0  15.5 999.0 99.0 99.00
2023 08 07 01 56 999 99.0 99.0  1.08  9.88  7.44 249 9999.0 999.0  15.4 999.0 99.0 99.00
2023 08 07 02 26 999 99.0 99.0  1.15  9.88  7.44 248 9999.0 999.0  14.9 999.0 99.0 99.00
2023 08 07 02 56 999 99.0 99.0  1.20  9.09  7.31 251 9999.0 999.0  15.5 999.0 99.0 99.00
2023 08 07 03 26 999 99.0 99.0  1.23  9.88  7.33 249 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 07 03 56 999 99.0 99.0  1.24  9.88  7.47 254 9999.0 999.0  16.5 999.0 99.0 99.00
2023 08 07 04 26 999 99.0 99.0  1.25  9.88  7.23 245 9999.0 999.0  16.2 999.0 99.0 99.00
2023 08 07 04 56 999 99.0 99.0  1.28  9.09  7.50 249 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 07 05 26 999 99.0 99.0  1.29  9.88  7.66 244 9999.0 999.0  15.8 999.0 99.0 99.00
2023 08 07 05 56 999 99.0 99.0  1.14  9.88  7.18 242 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 07 06 26 999 99.0 99.0  1.20  8.33  7.29 251 9999.0 999.0  15.1 999.0 99.0 99.00
2023 08 07 06 56 999 99.0 99.0  1.18  9.09  7.35 245 9999.0 999.0  15.0 999.0 99.0 99.00
2023 08 07 07 26 999 99.0 99.0  1.08  9.88  7.48 244 9999.0 999.0  15.0 999.0 99.0 99.00
2023 08 07 07 56 999 99.0 99.0  0.97  9.09  7.34 247 9999.0 999.0  15.0 999.0 99.0 99.00
2023 08 07 08 26 999 99.0 99.0  0.97  9.09  7.78 251 9999.0 999.0  14.8 999.0 99.0 99.00
2023 08 07 08 56 999 99.0 99.0  0.95  9.09  7.46 247 9999.0 999.0  14.7 999.0 99.0 99.00
2023 08 07 09 26 999 99.0 99.0  0.93  9.88  7.61 238 9999.0 999.0  16.4 999.0 99.0 99.00
2023 08 07 09 56 999 99.0 99.0  0.96  9.09  7.64 244 9999.0 999.0  16.4 999.0 99.0 99.00
2023 08 07 10 26 999 99.0 99.0  0.92  9.09  7.49 242 9999.0 999.0  16.2 999.0 99.0 99.00
2023 08 07 10 56 999 99.0 99.0  0.98  9.09  7.44 241 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 07 11 26 999 99.0 99.0  0.97  7.69  7.23 245 9999.0 999.0  15.5 999.0 99.0 99.00
2023 08 07 11 56 999 99.0 99.0  0.95  8.33  7.13 244 9999.0 999.0  16.0 999.0 99.0 99.00
2023 08 07 12 26 999 99.0 99.0  0.98  8.33  7.49 238 9999.0 999.0  16.3 999.0 99.0 99.00
2023 08 07 12 56 999 99.0 99.0  0.96  9.09  7.39 238 9999.0 999.0  16.2 999.0 99.0 99.00
2023 08 07 13 26 999 99.0 99.0  0.92  9.09  7.41 238 9999.0 999.0  16.1 999.0 99.0 99.00
2023 08 07 13 56 999 99.0 99.0  0.94  8.33  7.27 245 9999.0 999.0  16.2 999.0 99.0 99.00
2023 08 07 14 26 999 99.0 99.0  0.92  8.33  7.16 244 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 07 14 56 999 99.0 99.0  0.85  8.33  7.11 242 9999.0 999.0  14.8 999.0 99.0 99.00
2023 08 07 15 26 999 99.0 99.0  0.91  8.33  7.13 242 9999.0 999.0  13.7 999.0 99.0 99.00
2023 08 07 15 56 999 99.0 99.0  0.86  7.69  7.13 245 9999.0 999.0  13.7 999.0 99.0 99.00
2023 08 07 16 26 999 99.0 99.0  0.95  7.69  7.05 242 9999.0 999.0  13.9 999.0 99.0 99.00
2023 08 07 16 56 999 99.0 99.0  0.95  9.09  7.21 240 9999.0 999.0  14.0 999.0 99.0 99.00
2023 08 07 17 26 999 99.0 99.0  0.84  8.33  6.93 249 9999.0 999.0  14.0 999.0 99.0 99.00
2023 08 07 17 56 999 99.0 99.0  0.84  9.09  6.82 247 9999.0 999.0  14.5 999.0 99.0 99.00
2023 08 07 18 26 999 99.0 99.0  0.84  8.33  7.09 247 9999.0 999.0  14.9 999.0 99.0 99.00
2023 08 07 18 56 999 99.0 99.0  0.91  8.33  7.08 248 9999.0 999.0  14.8 999.0 99.0 99.00
2023 08 07 19 26 999 99.0 99.0  0.84 15.38  6.84 234 9999.0 999.0  14.1 999.0 99.0 99.00
2023 08 07 19 56 999 99.0 99.0  0.85  9.09  6.75 245 9999.0 999.0  14.3 999.0 99.0 99.00
2023 08 07 20 26 999 99.0 99.0  0.84  7.69  6.73 252 9999.0 999.0  15.2 999.0 99.0 99.00
2023 08 07 20 56 999 99.0 99.0  0.74  7.69  6.65 242 9999.0 999.0  15.5 999.0 99.0 99.00
2023 08 07 21 26 999 99.0 99.0  0.79  8.33  6.46 242 9999.0 999.0  16.6 999.0 99.0 99.00
2023 08 07 21 56 999 99.0 99.0  0.81  9.09  6.45 245 9999.0 999.0  17.2 999.0 99.0 99.00
2023 08 07 22 26 999 99.0 99.0  0.89  8.33  6.52 240 9999.0 999.0  17.5 999.0 99.0 99.00
2023 08 07 22 56 999 99.0 99.0  0.91  8.33  6.63 244 9999.0 999.0  17.4 999.0 99.0 99.00
2023 08 07 23 26 999 99.0 99.0  0.83  7.69  6.17 237 9999.0 999.0  17.2 999.0 99.0 99.00
2023 08 07 23 56 999 99.0 99.0  0.87  8.33  6.38 235 9999.0 999.0  17.2 999.0 99.0 99.00
2023 08 08 00 26 999 99.0 99.0  0.87  8.33  6.28 240 9999.0 999.0  17.4 999.0 99.0 99.00
2023 08 08 00 56 999 99.0 99.0  0.85  7.69  6.22 240 9999.0 999.0  17.2 999.0 99.0 99.00
2023 08 08 01 26 999 99.0 99.0  0.85  8.33  6.38 235 9999.0 999.0  17.2 999.0 99.0 99.00
2023 08 08 01 56 999 99.0 99.0  0.89  8.33  6.56 233 9999.0 999.0  16.5 999.0 99.0 99.00
2023 08 08 02 26 999 99.0 99.0  0.87  7.69  6.60 240 9999.0 999.0  15.7 999.0 99.0 99.00
2023 08 08 02 56 999 99.0 99.0  0.82  8.33  6.37 233 9999.0 999.0  16.2 999.0 99.0 99.00
2023 08 08 03 26 999 99.0 99.0  0.96  8.33  6.44 235 9999.0 999.0  15.8 999.0 99.0 99.00
2023 08 08 03 56 999 99.0 99.0  0.86  7.14  6.31 238 9999.0 999.0  16.5 999.0 99.0 99.00
2023 08 08 04 26 999 99.0 99.0  0.87  7.69  6.65 242 9999.0 999.0  16.5 999.0 99.0 99.00
2023 08 08 04 56 999 99.0 99.0  0.81  8.33  6.18 241 9999.0 999.0  16.3 999.0 99.0 99.00
2023 08 08 05 26 999 99.0 99.0  0.78  8.33  6.16 241 9999.0 999.0  15.4 999.0 99.0 99.00
2023 08 08 05 56 999 99.0 99.0  0.78 15.38  6.04 244 9999.0 999.0  14.7 999.0 99.0 99.00
2023 08 08 06 26 999 99.0 99.0  0.78  7.69  6.04 242 9999.0 999.0  14.6 999.0 99.0 99.00
2023 08 08 06 56 999 99.0 99.0  0.77  8.33  6.24 241 9999.0 999.0  14.4 999.0 99.0 99.00
2023 08 08 07 26 999 99.0 99.0  0.75  7.69  6.20 242 9999.0 999.0  14.4 999.0 99.0 99.00
2023 08 08 07 56 999 99.0 99.0  0.74  7.69  6.28 238 9999.0 999.0  14.5 999.0 99.0 99.00
2023 08 08 08 26 999 99.0 99.0  0.74  7.69  6.11 242 9999.0 999.0  14.9 999.0 99.0 99.00
2023 08 08 08 56 999 99.0 99.0  0.76  8.33  6.49 241 9999.0 999.0  15.0 999.0 99.0 99.00
2023 08 08 09 26 999 99.0 99.0  0.74  8.33  6.15 241 9999.0 999.0  15.0 999.0 99.0 99.00
2023 08 08 09 56 999 99.0 99.0  0.79  6.25  6.07 258 9999.0 999.0  15.0 999.0 99.0 99.00
2023 08 08 10 26 999 99.0 99.0  0.83  6.25  5.92 258 9999.0 999.0  14.5 999.0 99.0 99.00
2023 08 08 10 56 999 99.0 99.0  0.83  5.88  5.79 262 9999.0 999.0  14.7 999.0 99.0 99.00
2023 08 08 11 26 999 99.0 99.0  0.84  7.69  5.68 233 9999.0 999.0  14.8 999.0 99.0 99.00
2023 08 08 11 56 999 99.0 99.0  0.90  5.56  5.60 261 9999.0 999.0  14.5 999.0 99.0 99.00
2023 08 08 12 26 999 99.0 99.0  0.90  7.69  5.60 241 9999.0 999.0  14.4 999.0 99.0 99.00
2023 08 08 12 56 999 99.0 99.0  0.95  7.69  5.56 240 9999.0 999.0  14.4 999.0 99.0 99.00
2023 08 08 13 26 999 99.0 99.0  0.98  7.69  5.47 245 9999.0 999.0  14.3 999.0 99.0 99.00
2023 08 08 13 56 999 99.0 99.0  1.00  7.69  5.55 238 9999.0 999.0  14.3 999.0 99.0 99.00
2023 08 08 14 26 999 99.0 99.0  0.92  5.88  5.30 275 9999.0 999.0  14.4 999.0 99.0 99.00
2023 08 08 14 56 999 99.0 99.0  1.03  7.69  5.54 231 9999.0 999.0  14.4 999.0 99.0 99.00
2023 08 08 15 26 999 99.0 99.0  1.03  5.88  5.54 268 9999.0 999.0  14.3 999.0 99.0 99.00
2023 08 08 15 56 999 99.0 99.0  0.97  7.69  5.60 237 9999.0 999.0  14.4 999.0 99.0 99.00
2023 08 08 16 26 999 99.0 99.0  0.98  7.69  5.53 230 9999.0 999.0  14.4 999.0 99.0 99.00
2023 08 08 16 56 999 99.0 99.0  1.00  7.69  5.69 233 9999.0 999.0  14.7 999.0 99.0 99.00
2023 08 08 17 26 999 99.0 99.0  0.89  6.67  5.60 245 9999.0 999.0  14.9 999.0 99.0 99.00
2023 08 08 17 56 999 99.0 99.0  0.91  5.56  5.53 272 9999.0 999.0  15.3 999.0 99.0 99.00
2023 08 08 18 26 999 99.0 99.0  0.85  6.25  5.52 256 9999.0 999.0  15.6 999.0 99.0 99.00
2023 08 08 18 56 999 99.0 99.0  0.79  6.25  5.32 272 9999.0 999.0  14.3 999.0 99.0 99.00
2023 08 08 19 26 999 99.0 99.0  0.83  5.88  5.56 264 9999.0 999.0  14.5 999.0 99.0 99.00
2023 08 08 19 56 999 99.0 99.0  0.84 14.29  5.64 247 9999.0 999.0  14.4 999.0 99.0 99.00
2023 08 08 20 26 999 99.0 99.0  0.81  5.88  5.63 268 9999.0 999.0  15.2 999.0 99.0 99.00
2023 08 08 20 56 999 99.0 99.0  0.80  5.26  5.65 262 9999.0 999.0  14.2 999.0 99.0 99.00
2023 08 08 21 26 999 99.0 99.0  0.77  5.56  5.47 266 9999.0 999.0  14.9 999.0 99.0 99.00
2023 08 08 21 56 999 99.0 99.0  0.78  5.56  5.54 276 9999.0 999.0  14.8 999.0 99.0 99.00
2023 08 08 22 26 999 99.0 99.0  0.77  5.56  5.55 272 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 08 22 56 999 99.0 99.0  0.72  5.26  5.36 272 9999.0 999.0  15.2 999.0 99.0 99.00
2023 08 08 23 26 999 99.0 99.0  0.76  5.56  5.54 271 9999.0 999.0  16.0 999.0 99.0 99.00
2023 08 08 23 56 999 99.0 99.0  0.77  7.69  5.74 240 9999.0 999.0  15.7 999.0 99.0 99.00
2023 08 09 00 26 999 99.0 99.0  0.75  7.69  5.61 240 9999.0 999.0  15.6 999.0 99.0 99.00
2023 08 09 00 56 999 99.0 99.0  0.73  7.14  5.76 244 9999.0 999.0  15.7 999.0 99.0 99.00
2023 08 09 01 26 999 99.0 99.0  0.70  7.69  5.83 241 9999.0 999.0  15.3 999.0 99.0 99.00
2023 08 09 01 56 999 99.0 99.0  0.74  5.00  5.50 275 9999.0 999.0  15.5 999.0 99.0 99.00
2023 08 09 02 26 999 99.0 99.0  0.74 14.29  5.59 256 9999.0 999.0  15.3 999.0 99.0 99.00
2023 08 09 02 56 999 99.0 99.0  0.71 14.29  5.71 251 9999.0 999.0  15.3 999.0 99.0 99.00
2023 08 09 03 26 999 99.0 99.0  0.76 13.33  5.58 265 9999.0 999.0  15.5 999.0 99.0 99.00
2023 08 09 03 56 999 99.0 99.0  0.77  7.14  5.64 247 9999.0 999.0  15.8 999.0 99.0 99.00
2023 08 09 04 26 999 99.0 99.0  0.74  7.14  5.61 252 9999.0 999.0  15.8 999.0 99.0 99.00
2023 08 09 04 56 999 99.0 99.0  0.81  6.67  5.90 245 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 09 05 26 999 99.0 99.0  0.82  7.14  6.10 252 9999.0 999.0  16.2 999.0 99.0 99.00
2023 08 09 05 56 999 99.0 99.0  0.88  9.88  6.36 289 9999.0 999.0  16.1 999.0 99.0 99.00
2023 08 09 06 26 999 99.0 99.0  0.92  9.09  6.45 286 9999.0 999.0  16.5 999.0 99.0 99.00
2023 08 09 06 56 999 99.0 99.0  0.98  9.88  6.56 287 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 09 07 26 999 99.0 99.0  1.03  9.09  6.71 290 9999.0 999.0  15.9 999.0 99.0 99.00
2023 08 09 07 56 999 99.0 99.0  1.03  9.09  6.73 289 9999.0 999.0  16.0 999.0 99.0 99.00
2023 08 09 08 26 999 99.0 99.0  1.09  8.33  7.07 294 9999.0 999.0  16.3 999.0 99.0 99.00
2023 08 09 08 56 999 99.0 99.0  1.12  9.09  7.13 286 9999.0 999.0  16.2 999.0 99.0 99.00
2023 08 09 09 26 999 99.0 99.0  1.15  9.09  7.39 290 9999.0 999.0  15.8 999.0 99.0 99.00
2023 08 09 09 56 999 99.0 99.0  1.24  9.09  7.29 292 9999.0 999.0  16.0 999.0 99.0 99.00
2023 08 09 10 26 999 99.0 99.0  1.28  9.09  7.31 292 9999.0 999.0  15.5 999.0 99.0 99.00
2023 08 09 10 56 999 99.0 99.0  1.39  9.09  7.38 290 9999.0 999.0  15.3 999.0 99.0 99.00
2023 08 09 11 26 999 99.0 99.0  1.23  8.33  6.96 292 9999.0 999.0  14.9 999.0 99.0 99.00
2023 08 09 11 56 999 99.0 99.0  1.30  9.09  7.26 286 9999.0 999.0  14.6 999.0 99.0 99.00
2023 08 09 12 26 999 99.0 99.0  1.20  9.88  7.01 294 9999.0 999.0  14.2 999.0 99.0 99.00
2023 08 09 12 56 999 99.0 99.0  1.35  9.09  6.88 290 9999.0 999.0  13.8 999.0 99.0 99.00
2023 08 09 13 26 999 99.0 99.0  1.33  8.33  6.68 285 9999.0 999.0  13.6 999.0 99.0 99.00
2023 08 09 13 56 999 99.0 99.0  1.29  9.88  6.29 287 9999.0 999.0  13.6 999.0 99.0 99.00
2023 08 09 14 26 999 99.0 99.0  1.38  9.09  5.78 286 9999.0 999.0  13.8 999.0 99.0 99.00
2023 08 09 14 56 999 99.0 99.0  1.38  9.09  6.04 286 9999.0 999.0  14.1 999.0 99.0 99.00
2023 08 09 15 26 999 99.0 99.0  1.38  9.09  5.87 285 9999.0 999.0  14.0 999.0 99.0 99.00
2023 08 09 15 56 999 99.0 99.0  1.44  9.09  5.85 293 9999.0 999.0  14.1 999.0 99.0 99.00
2023 08 09 16 26 999 99.0 99.0  1.48  8.33  6.00 286 9999.0 999.0  14.3 999.0 99.0 99.00
2023 08 09 16 56 999 99.0 99.0  1.55  8.33  6.24 285 9999.0 999.0  14.4 999.0 99.0 99.00
2023 08 09 17 26 999 99.0 99.0  1.55  9.09  6.20 285 9999.0 999.0  14.6 999.0 99.0 99.00
2023 08 09 17 56 999 99.0 99.0  1.43  9.09  6.06 286 9999.0 999.0  14.8 999.0 99.0 99.00
2023 08 09 18 26 999 99.0 99.0  1.51  8.33  6.33 287 9999.0 999.0  14.5 999.0 99.0 99.00
2023 08 09 18 56 999 99.0 99.0  1.50  9.09  6.24 282 9999.0 999.0  14.7 999.0 99.0 99.00
2023 08 09 19 26 999 99.0 99.0  1.50  9.09  6.15 283 9999.0 999.0  15.2 999.0 99.0 99.00
2023 08 09 19 56 999 99.0 99.0  1.52  9.09  6.55 285 9999.0 999.0  15.6 999.0 99.0 99.00
2023 08 09 20 26 999 99.0 99.0  1.42  9.09  6.26 285 9999.0 999.0  16.4 999.0 99.0 99.00
2023 08 09 20 56 999 99.0 99.0  1.47  9.09  6.40 286 9999.0 999.0  16.7 999.0 99.0 99.00
2023 08 09 21 26 999 99.0 99.0  1.54  8.33  6.64 285 9999.0 999.0  16.2 999.0 99.0 99.00
2023 08 09 21 56 999 99.0 99.0  1.28  8.33  6.26 278 9999.0 999.0  16.1 999.0 99.0 99.00
2023 08 09 22 26 999 99.0 99.0  1.31  8.33  6.22 282 9999.0 999.0  15.6 999.0 99.0 99.00
2023 08 09 22 56 999 99.0 99.0  1.42  9.88  6.63 286 9999.0 999.0  18.7 999.0 99.0 99.00
2023 08 09 23 26 999 99.0 99.0  1.31  9.09  6.49 285 9999.0 999.0  18.1 999.0 99.0 99.00
2023 08 09 23 56 999 99.0 99.0  1.22  7.69  6.49 275 9999.0 999.0  17.6 999.0 99.0 99.00
2023 08 10 00 26 999 99.0 99.0  1.26  9.09  6.87 286 9999.0 999.0  17.4 999.0 99.0 99.00
2023 08 10 00 56 999 99.0 99.0  1.33  9.88  6.65 287 9999.0 999.0  17.3 999.0 99.0 99.00
2023 08 10 01 26 999 99.0 99.0  1.31  9.88  6.88 293 9999.0 999.0  17.3 999.0 99.0 99.00
2023 08 10 01 56 999 99.0 99.0  1.25  9.88  6.74 296 9999.0 999.0  17.2 999.0 99.0 99.00
2023 08 10 02 26 999 99.0 99.0  1.28  9.09  6.80 287 9999.0 999.0  17.1 999.0 99.0 99.00
2023 08 10 02 56 999 99.0 99.0  1.25  9.09  6.58 287 9999.0 999.0  16.7 999.0 99.0 99.00
2023 08 10 03 26 999 99.0 99.0  1.32  9.09  6.64 289 9999.0 999.0  16.4 999.0 99.0 99.00
2023 08 10 03 56 999 99.0 99.0  1.35  9.09  6.63 289 9999.0 999.0  16.5 999.0 99.0 99.00
2023 08 10 04 26 999 99.0 99.0  1.42  9.09  6.81 289 9999.0 999.0  16.7 999.0 99.0 99.00
2023 08 10 04 56 999 99.0 99.0  1.33  9.09  6.67 286 9999.0 999.0  17.0 999.0 99.0 99.00
2023 08 10 05 26 999 99.0 99.0  1.33  9.09  6.88 286 9999.0 999.0  16.7 999.0 99.0 99.00
2023 08 10 05 56 999 99.0 99.0  1.37  8.33  6.52 287 9999.0 999.0  16.4 999.0 99.0 99.00
